adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/mRZDHjArYNWpOv06kxRK1cduQKh.jpg,"[27, 53]",754934,en,Son,"When a young boy contracts a mysterious illness, his mother must decide how far she will go to protect him from terrifying forces in her past.",345.003,/4fl6EdtMp6p0RKJgESdFti1J3dC.jpg,2021-08-06,Son,False,6,91
False,/5PQhNs4M3RxIqaNAdBI6mXlXyYh.jpg,"[27, 14, 9648]",839436,en,Dragon Fury,A group of soldiers are taken to the mountains of Wales to investigate a strange looking monster.,306.104,/6WcJ4cV2Y3gnTYp5zHu968TYmTJ.jpg,2021-06-15,Dragon Fury,False,6.2,33
False,/bNnNlUjf16ahEw0uv39NUeQ35YR.jpg,[27],820511,en,Ripper Untold,A detective and a medical examiner join forces to solve a series of horrific murders in Victorian London - but one of them harbors a deadly secret.,338.272,/4msDckyD51Fx3qzVRHtb3lFHo2c.jpg,2021-06-28,Ripper Untold,False,6.6,75
False,/jw6ASGRT2gi8EjCImpGtbiJ9NQ9.jpg,[27],632357,en,The Unholy,"Alice, a young hearing-impaired girl who, after a supposed visitation from the Virgin Mary, is inexplicably able to hear, speak and heal the sick. As word spreads and people from near and far flock to witness her miracles, a disgraced journalist hoping to revive his career visits the small New England town to investigate. When terrifying events begin to happen all around, he starts to question if these phenomena are the works of the Virgin Mary or something much more sinister.",354.037,/cFOWiYDQ8Nttmt0K6PU38L48wWK.jpg,2021-03-31,The Unholy,False,6.8,1546
False,/yL9RRZbDVbptqLwiZcK304ck4PL.jpg,[27],672582,en,The Deep House,"While diving in a remote French lake, a couple of YouTubers who specialize in underwater exploration videos discover a house submerged in the deep waters. What was initially a unique finding soon turns into a nightmare when they discover that the house was the scene of atrocious crimes. Trapped, with their oxygen reserves falling dangerously, they realize the worst is yet to come: they are not alone in the house.",329.533,/5xhAPxRr64oQPEFnUOrttuI4ZEU.jpg,2021-06-30,The Deep House,False,6.5,533
False,/5P0PtxIneLNMq7m0crF1R9Sjzpv.jpg,"[27, 53]",610253,en,Halloween Kills,"The nightmare isn't over as unstoppable killer Michael Myers escapes from Laurie Strode's trap to continue his ritual bloodbath. Injured and taken to the hospital, Laurie fights through the pain as she inspires residents of Haddonfield, to rise up against Myers. Taking matters into their own hands, the Strode women and other survivors form a vigilante mob to hunt down Michael and end his reign of terror once and for all.",307.677,/qmJGd5IfURq8iPQ9KF3les47vFS.jpg,2021-10-14,Halloween Kills,False,6.8,1599
False,/ugZbX5lKx4L9ONEu0WTNbR96J0t.jpg,"[53, 27]",768447,en,Motherly,"Kate and her daughter Beth live alone in an isolated farmhouse in the woods, but when Kate slowly begins to suspect that something sinister is happening, her motherly instincts are put to the test.",296.297,/wmh1likQEetSLIUs5MAvfWjEayY.jpg,2021-09-01,Motherly,False,7.2,98
False,/iTgM25ftE7YtFgZwUZupVp8A61S.jpg,"[53, 9648, 27]",631843,en,Old,A group of families on a tropical holiday discover that the secluded beach where they are staying is somehow causing them to age rapidly – reducing their entire lives into a single day.,319.088,/vclShucpUmPhdAOmKgf3B3Z4POD.jpg,2021-07-21,Old,False,6.6,2301
False,/pUc51UUQb1lMLVVkDCaZVsCo37U.jpg,"[53, 27]",482373,en,Don't Breathe 2,"The Blind Man has been hiding out for several years in an isolated cabin and has taken in and raised a young girl orphaned from a devastating house fire. Their quiet life together is shattered when a group of criminals kidnap the girl, forcing the Blind Man to leave his safe haven to save her.",283.293,/r7HEBkkRN93d3eFBZgPJfRaob5p.jpg,2021-08-12,Don't Breathe 2,False,7.4,1503
False,/5kxR2Rm7Bvo6ADmaRxzH2HeSe5C.jpg,"[14, 27, 53, 18]",670429,en,Witch Hunt,"In a modern America where witches are real and witchcraft is illegal, a sheltered teenager must face her own demons and prejudices as she helps two young witches avoid law enforcement and cross the southern border to asylum in Mexico.",278.699,/vHKlIci8f38GaAd361EW0VSx91k.jpg,2021-10-01,Witch Hunt,False,7.2,148
False,/z2UtGA1WggESspi6KOXeo66lvLx.jpg,"[878, 53, 27]",520763,en,A Quiet Place Part II,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path.",260.671,/4q2hz2m8hubgvijz8Ez0T2Os2Yv.jpg,2021-05-21,A Quiet Place Part II,False,7.6,4012
False,/tFBVXnqmsmoSFR3rbltTfdGIMgV.jpg,"[27, 53]",774021,en,Demonic,A young woman unleashes terrifying demons when supernatural forces at the root of a decades-old rift between mother and daughter are ruthlessly revealed.,298.632,/pUK9duiCK1PKqWA5rRQ4XBMHITH.jpg,2021-07-29,Demonic,False,4.8,109
False,/4pPReWGKlZE0yDsLOQ34WKyySZK.jpg,"[27, 53]",793967,en,Phobias,"Five dangerous patients, suffering from extreme phobias at a government testing facility, are put to the ultimate test under the supervision of a crazed doctor and his quest to weaponize fear.",259.114,/zpecci4IooFiwMVGknhm8Jz2FHo.jpg,2021-02-28,Phobias,False,5.4,27
False,/tehpKMsls621GT9WUQie2Ft6LmP.jpg,"[27, 28, 53]",602223,en,The Forever Purge,All the rules are broken as a sect of lawless marauders decides that the annual Purge does not stop at daybreak and instead should never end as they chase a group of immigrants who they want to punish because of their harsh historical past.,261.616,/lB068qa6bQ0QKYKyC2xnYGvYjl7.jpg,2021-06-30,The Forever Purge,False,7.3,1660
False,/n9Z0uiorAvtZp0CmNRFlw78jw1E.jpg,"[27, 18]",760195,en,Separation,A young girl finds solace in her artist father and the ghost of her dead mother.,256.816,/lHbSC2Np17CRsRXIbaE0YY1Hora.jpg,2021-04-30,Separation,False,5.7,127
False,/leDpP52W54kQvIxBd93G8lgTLCx.jpg,"[27, 28]",861057,en,Swim,"A family gets trapped in their storm flooded vacation rental, tries to escape from a hungry shark that made it's way into the house.",241.347,/pBSqH6avxduNAnXhyIkcAfcUMJ0.jpg,2021-08-13,Swim,False,7.5,27
False,/7OcRErUXXdAVAHg6y5cjn56ivtu.jpg,"[53, 27, 9648]",576845,en,Last Night in Soho,"A young girl, passionate about fashion design, is mysteriously able to enter the 1960s where she encounters her idol, a dazzling wannabe singer. But 1960s London is not what it seems, and time seems to be falling apart with shady consequences.",208.265,/9BzKsxBZNlqyGSpvPFqK9kTJSPV.jpg,2021-10-21,Last Night in Soho,False,7.5,1377
False,/c0izdYdnTe4uMRifHgvTA85wPz0.jpg,"[28, 80, 27, 53]",503736,en,Army of the Dead,"Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble: venturing into the quarantine zone to pull off the greatest heist ever attempted.",197.595,/z8CExJekGrEThbpMXAmCFvvgoJR.jpg,2021-05-14,Army of the Dead,False,6.3,2906
False,/icOUc1llxf2GJr1Z4dBbJYLzuvw.jpg,"[27, 53, 35]",871964,pl,W lesie dziś nie zaśnie nikt 2,"When something horrible happens to the only survivor of a bloody massacre, an insecure rookie cop must overcome his fears to stop further carnage.",206.763,/6QvepemlDGIiiYsVs0Y1ieFuG7N.jpg,2021-10-27,Nobody Sleeps in the Woods Tonight 2,False,4,149
False,/zm2kMjiz0u6qdn2XKbEbQkDiltN.jpg,[27],675024,es,El Exorcismo de Carmen Farías,"Carmen, a brave journalist, discovers soon after her mother's death that she has inherited her grandma's house. She decides to move there without knowing it hides dark secrets.",202.201,/uoTPjx07dxTrC1g3dYeaS2WNVGL.jpg,2021-05-05,The Exorcism of Carmen Farias,False,6.2,82
False,/q6Uu24BS0SXI2KPpkjkydc9nMsO.jpg,[27],676840,es,El amarre,"A woman has a crush with a coworker and makes a ritual to make him fall in love with her, but things got a little out of hand when she messes with forces no one can control.",176.999,/xfRk3lcBmIicDobV0i5YXktqRgq.jpg,2021-10-21,El amarre,False,7,66
False,/6XVqVAMOsKL5C26pHesiAawuGYW.jpg,"[27, 53]",630586,en,Wrong Turn,"Jen and a group of friends set out to hike the Appalachian Trail. Despite warnings to stick to the trail, the hikers stray off course—and cross into land inhabited by The Foundation, a hidden community of mountain dwellers who use deadly means to protect their way of life.",176.725,/4U1SBHmwHkNA0eHZ2n1CuiC1K1g.jpg,2021-01-26,Wrong Turn,False,6,687
False,/5C8bfwglg91uZhc2fbfpSjNGamV.jpg,"[9648, 27]",591273,en,Fear Street: 1994,"After a series of brutal slayings, a teen and her friends take on an evil force that's plagued their notorious town for centuries.",166.157,/9J9Wy39ZjrVmfk7yMkulpcI5sy0.jpg,2021-06-28,Fear Street: 1994,False,6.8,1429
False,/xDnFlNrNUoSKPq4uptnhYmUZNpm.jpg,"[53, 27, 9648]",619778,en,Malignant,"Madison is paralyzed by shocking visions of grisly murders, and her torment worsens as she discovers that these waking dreams are in fact terrifying realities with a mysterious tie to her past.",183.847,/dGv2BWjzwAz6LB8a8JeRIZL8hSz.jpg,2021-09-01,Malignant,False,7,1334
False,/sXw75q37IsFWgIIrjMZwfCXO1BF.jpg,"[9648, 27]",591274,en,Fear Street: 1978,"In 1978, two rival groups at Camp Nightwing must band together to solve a terrifying mystery when horrors from their towns' history come alive.",156.834,/5dNTxhoGDTHHGqUTdxcr4H1dqlU.jpg,2021-07-08,Fear Street: 1978,False,7.3,1168
False,/yO2LFaO62SoM1ZuOq26hWLF1TQ4.jpg,"[27, 53, 9648]",740925,en,No One Gets Out Alive,An immigrant in search of the American dream is forced to take a room in a boarding house and soon finds herself in a nightmare from which she can't escape.,165.855,/bZUostLcCZYgcuBuAjmuSkBggiQ.jpg,2021-09-29,No One Gets Out Alive,False,6,329
False,/x1VOvTQ8uOjMtwasrup4txWcHJt.jpg,"[28, 35, 53, 27]",760747,no,I onde dager,"A dysfunctional couple head to a remote lakeside cabin under the guise of reconnecting, but each has secret designs to kill the other. Before they can carry out their respective plans, unexpected visitors arrive and the couple is faced with a greater danger than anything they could have plotted.",135.28,/1Wxgaa45NyvPwYZT3GsZqQWWanR.jpg,2021-07-30,The Trip,False,6.7,286
False,/g15PR8eQV9DehSWlagvdnJZqoRq.jpg,"[27, 80, 9648]",602734,en,Spiral: From the Book of Saw,"Working in the shadow of an esteemed police veteran, brash Detective Ezekiel “Zeke” Banks and his rookie partner take charge of a grisly investigation into murders that are eerily reminiscent of the city’s gruesome past.  Unwittingly entrapped in a deepening mystery, Zeke finds himself at the center of the killer’s morbid game.",165.412,/lcyKve7nXRFgRyms9M1bndNkKOx.jpg,2021-05-12,Spiral: From the Book of Saw,False,6.2,1154
False,/jST0q4EMty2kYyggxxwvsjpHPOs.jpg,[27],676845,es,Juega Conmigo,"Sofia, an insecure young woman, begins babysitting two troublesome siblings that turn her job into a complete living hell. That is until a devilish presence starts messing with the trio and they must band together to fight the demon away.",162.987,/iM5kNvZzcMSmWv7CFTxnTu5zfoa.jpg,2021-02-25,Come Play With Me,False,7.1,146
False,/dsdbViTNjLu4DbgkkYmuY4xDQ20.jpg,"[27, 53, 9648]",585216,en,Escape Room: Tournament of Champions,"Six people unwittingly find themselves locked in another series of escape rooms, slowly uncovering what they have in common to survive as they discover all the games that they've played before.",152.116,/jGYJyPzVgrVV2bgClI9uvEZgVLE.jpg,2021-07-01,Escape Room: Tournament of Champions,False,6.8,1039
False,/gFp296t5gb103dLssWDYE1D5Ra3.jpg,"[9648, 53, 27]",604360,ko,제8일의 밤,"With prayer beads in one hand and an ax in the other, a monk hunts down a millennia-old spirit that's possessing humans and unleashing hell on Earth.",134.588,/trSDStH3UP4ux4lAILNNSqDXSB3.jpg,2021-07-02,The 8th Night,False,6.2,66
False,/AX8VvTMrzEddzMa4zR2NNHUtZ9.jpg,"[53, 27]",777620,en,Caged,"An African American male is imprisoned and placed in solitary confinement after being found guilty of murdering his wife, as he's haunted by internal demons and his dead wife, and pushed to the breaking point by an abusive female guard.",154.904,/8NUM43rtQSt0chumXGJPvnYb01I.jpg,2021-01-26,Caged,False,6.2,49
False,/wr9SO2c23alWUMSMudwnOzLoXWE.jpg,"[53, 27, 9648]",512025,en,There's Someone Inside Your House,"As the countdown to graduation begins, students at Osborne High are being stalked by a maniac intent on exposing their darkest secrets to the entire town, terrorizing victims while wearing a life-like mask of their own face. With a mysterious past of her own, Makani and her friends must discover the killer's identity before they become victims themselves.",122.452,/GaPJQscaH4MtYQTbJyWjCUIho8.jpg,2021-10-06,There's Someone Inside Your House,False,5.6,362
False,/pG3m1z6eSjcKHCVa8rQdtWCvul5.jpg,"[27, 9648, 53]",793002,en,Dreamcatcher,"The film centers on two estranged sisters who, along with their friends, become entrenched in a 48 hour whirlwind of violence after a traumatic experience at an underground music festival.",124.387,/3CF743g2BpC8r3mCVV9gSX2yQBj.jpg,2021-03-05,Dreamcatcher,False,6.2,81
False,/jxYROBerNLUExmqFb2yArglwIHd.jpg,[27],720026,en,Butchers,"A family of sadistic butchers lives deep inside the backcountry. From the dead of winter to the dog days of summer, anyone who crosses their path is dead meat.",124.108,/xLbuMxKORru3oTlItLBWpI5WJxR.jpg,2021-01-12,Butchers,False,5,142
False,/mzulkJNDNasq6KyoNm03uaJVZSL.jpg,"[27, 53, 28]",669671,en,Night Teeth,"A college student moonlighting as a chauffeur picks up two mysterious women for a night of party-hopping across LA. But when he uncovers their bloodthirsty intentions—and their dangerous, shadowy underworld—he must fight to stay alive.",111.067,/4niEFGAUEz3GUqwk9Y2y4aAERhE.jpg,2021-10-20,Night Teeth,False,6.6,490
False,/nkgHOrbwZfuPua7QsO9chYNodl.jpg,"[27, 878, 9648]",839440,en,Dinosaur Hotel,"Sienna is desperate to win a large cash prize in a secret underground game show. However, Dinosaur's begin to hunt her down for the entertainment of the rich and wealthy. Can she be the last to survive the horrific night to win the prize?",120.156,/qISzj26R3LnsChQcXQKnuyxQQhK.jpg,2021-06-11,Dinosaur Hotel,False,5.2,50
False,/dAt69JgU7w6jQShZy1BTMczaL49.jpg,"[27, 10749]",786300,en,Tentacles,"A young Los Angeles couple Tara and Sam fall head over heels into a new romance, entwining their lives—until their intimacy transforms into something terrifying.",124.881,/rRfcH0jg9X8czKJhXCnny45NSWt.jpg,2021-02-12,Tentacles,False,6.3,88
False,/nw3bLjWS7ZNyrCPKLFDDpV7XUyb.jpg,[27],602288,ko,여고괴담 여섯번째 이야기: 모교,"Eun-hee is hired as a vice principal at her old high school, where strange things take place in the closed down washroom. High school student Ha-young and So-yeon, who used the washroom as their hideout hear humming in the empty washroom, and believe that a ghost exists inside. Ha-young discovers a flowerpot on the stairs and suspect that Eun-hee is somehow linked to the mystery. Suffering from hallucination upon her inauguration, Eun-hee finds a ghastly figured girl in the washroom mirror and begins to believe that the girl was the one who brought her back to this school…",101.054,/fuGahjI6s8MKpTUFUtuE72EMG46.jpg,2021-06-17,Whispering Corridors 6: The Humming,False,7.6,16
False,/jFINtstDUh0vHOGImpMAmLrPcXy.jpg,"[28, 27, 35]",643586,en,Willy's Wonderland,"When his car breaks down, a quiet loner agrees to clean an abandoned family fun center in exchange for repairs. He soon finds himself waging war against possessed animatronic mascots while trapped inside Willy's Wonderland.",109.596,/keEnkeAvifw8NSEC4f6WsqeLJgF.jpg,2021-02-12,Willy's Wonderland,False,6.3,481
False,/bbFHu1kyMqV1s1tyVfoBC8tPtmT.jpg,"[27, 35]",800497,en,Werewolves Within,"When a proposed pipeline creates hostilities between residents of a small town, a newly-arrived forest ranger must keep the peace after a snowstorm confines the townspeople to an old lodge. But when a mysterious creature begins terrorizing the group, their worst tendencies and prejudices rise to the surface, and it is up to the ranger to keep the residents alive, both from each other and the monster which plagues them.",114.646,/WoG2tvwanOMlU0qsbxpf9Qd3y.jpg,2021-06-25,Werewolves Within,False,6.2,266
False,/xENKhotB6aYBlnDH2lE0m2y22v1.jpg,[27],565028,en,Candyman,"Anthony and his partner move into a loft in the now gentrified Cabrini-Green, and after a chance encounter with an old-timer exposes Anthony to the true story behind Candyman, he unknowingly opens a door to a complex past that unravels his own sanity and unleashes a terrifying wave of violence.",114.575,/dqoshZPLNsXlC1qtz5n34raUyrE.jpg,2021-08-25,Candyman,False,6.2,799
False,/1TWlQusiA0G7xoWMMDIpM70EVDf.jpg,[27],741636,en,Bloodthirsty,"When indie singer Grey struggles to write her sophomore album, she teams up with a mysterious producer at his secluded cabin. Though their bond strengthens her music, it also starts to irreparably alter Grey’s body and mind.",115.046,/gCQm6zqkRiyrezyYK02NymDlybJ.jpg,2021-04-23,Bloodthirsty,False,5.7,30
False,/6viJBbovWxJYavdjPy7UPTLvaOS.jpg,"[9648, 27]",591275,en,Fear Street: 1666,"In 1666, a colonial town is gripped by a hysterical witch-hunt that has deadly consequences for centuries to come, and it's up to teenagers in 1994 to finally put an end to their town's curse, before it's too late.",103.587,/rmEPtz3Ufzol2VWUAZYzOFaBio3.jpg,2021-07-14,Fear Street: 1666,False,7.3,1041
False,/2kmAwtw3RqFX0vJq7hKrIkGth1L.jpg,"[53, 27]",792657,en,Safer at Home,"Two years into the pandemic, a group of friends throw an online party with a night of games, drinking and drugs. After taking an ecstasy pill, things go terribly wrong and the safety of their home becomes more terrifying than the raging chaos outside.",105.803,/2mfnSVdDartB6TJ3k7Qyn0zMzKu.jpg,2021-02-26,Safer at Home,False,5.6,101
False,/zisY88efqhZFpA40an5DxL8WKrf.jpg,"[27, 9648, 10751]",871875,en,Escape the Undertaker,"The Undertaker has set a trap for the decorated tag team The New Day at his mansion. What they don't know: The Undertaker's mansion is an extreme Haunted House, packed to the brim with supernatural challenges. It's up to viewers to decide the fate of these poor souls trying to survive the wrath of The Undertaker.",97.125,/dSF7INctoCQ4iPFRiRkZjIQIIVa.jpg,2021-10-05,Escape the Undertaker,False,5.3,42
False,/3GW0A72MxsSgghqpjc2O2MvO8Ec.jpg,[27],714277,es,La funeraria,"Bernardo is an undertaker. He runs his mortuary business in the same house where he resides. In the front, he has his clients. And in the back, his dysfunctional family lives amongst coffins, wreaths, and the mischievous but nonviolent ghosts that visit on a daily basis. But when a malevolent entity enters the scene, it wreaks havoc on the already fractured household.",115.122,/1rlgIzw129hEl46bFaJZ7wpEEZZ.jpg,2021-04-15,The Funeral Home,False,4.6,20
False,/zEddiBK6yZNUGVnmBJzmnYcEWiR.jpg,"[18, 53, 27]",630240,fr,Titane,"A woman with a metal plate in her head from a childhood car accident embarks on a bizarre journey, bringing her into contact with a firefighter who's reunited with his missing son after 10 years.",78.191,/eQsm56ZxUdVlRpybspa9XzgCX3a.jpg,2021-07-14,Titane,False,6.5,655
False,/xH23sRbfMtwZ2oBtBf607VUNrGt.jpg,[27],645856,en,The Seventh Day,"A renowned exorcist teams up with a rookie priest for his first day of training. As they plunge deeper into hell on earth, the lines between good and evil blur, and their own demons emerge.",109.106,/dtt2dfMdmlCcgaJZkPPQsIY5oR6.jpg,2021-03-26,The Seventh Day,False,5.6,165
False,/7ni1wZqhYUYeItU1amz1dgEbSV9.jpg,[27],787009,en,Stay Out of the Attic,"A diverse group of ex-cons-turned-movers are convinced by their creepy client, Vern Muller, to pull an all-nighter for a generous pay bump.  As the night progresses and rooms are cleared, they slowly uncover the horrors that exist inside his old Victorian mansion, which include boobytraps, human experimentation, Nazi monsters and more. Will they survive the night?",96.215,/kEKQjLYZiIy78eEiMrtBfqSm3LU.jpg,2021-03-11,Stay Out of the Attic,False,5.8,56
False,/vxZaw8C5w4XlYEPtptzKJ7lBIFH.jpg,"[53, 27, 18]",599281,en,Fear of Rain,"A teenage girl living with schizophrenia begins to suspect her neighbor has kidnapped a child. Her parents try desperately to help her live a normal life, without exposing their own tragic secrets, and the only person who believes her is Caleb – a boy she isn’t even sure exists.",101.428,/b2shaNA4F8zNIwoRYr33lPTiFfl.jpg,2021-02-12,Fear of Rain,False,7.2,342
False,/7KL4yJ4JsbtS1BNRilUApLvMnc5.jpg,"[53, 27]",649087,sv,Red Dot,"On a hiking trip to rekindle their marriage, a couple find themselves fleeing for their lives in the unforgiving wilderness from an unknown shooter.",91.338,/xZ2KER2gOHbuHP2GJoODuXDSZCb.jpg,2021-02-11,Red Dot,False,5.9,575
False,/9CyFLGfeDOrOOPouHp446T5MSNi.jpg,"[53, 18, 27]",864873,en,Hypnotic,"A young woman seeking self-improvement enlists the help of a renowned hypnotist but, after a handful of intense sessions, discovers unexpected and deadly consequences.",98.226,/miEj4kNc4efZ5WbPJqWl1UXWrvS.jpg,2021-10-27,Hypnotic,False,6.1,393
False,/e8JXiXBrjlPICy0v16TPylmXSr7.jpg,[27],573680,en,The Banishing,"In the 1930s, a young reverend and his family are forced to confront their worst fears when they discover their new home holds a horrifying secret.",100.881,/xD9mc8JCVXA8T8u4Od7qOUBuGH4.jpg,2021-04-29,The Banishing,False,5.4,58
False,/e3JXvbbWNARPqMURImTALZBHVME.jpg,"[27, 53, 28]",760883,de,Blood Red Sky,"A woman with a mysterious illness is forced into action when a group of terrorists attempt to hijack a transatlantic overnight flight. In order to protect her son she will have to reveal a dark secret, and unleash the inner monster she has fought to hide.",96.168,/v7aOJKI5vxCHotHvN8O7SR6SpP6.jpg,2021-07-23,Blood Red Sky,False,7.1,1070
False,/aHYUj0hICtWZ5tPiCIm6pWUcjYK.jpg,"[27, 28, 10752]",675327,en,Shadow in the Cloud,A WWII pilot traveling with top secret documents on a B-17 Flying Fortress encounters an evil presence on board the flight.,80.918,/t7EUMSlfUN3jUSZUJOLURAzJzZs.jpg,2021-01-01,Shadow in the Cloud,False,5.8,547
False,/xEopUXG3LwBpBav8xT2YxKQhb22.jpg,"[18, 27, 9648, 35]",768334,it,A Classic Horror Story,"Five people travelling by camper crash into a tree. When they recover, the road they were driving on has been replaced by an impenetrable forest and a wooden house.",87.67,/xnxGmUof0HiugUaNbUFiS4GJPx4.jpg,2021-07-14,A Classic Horror Story,False,5.9,618
False,/fKQt8d5eY8Aa1kr0PdALAdkPhBK.jpg,"[9648, 27, 53]",779202,pt,Terapia do Medo,"A woman tries to help her twin sister, with whom she has a strong connection, recover from a trauma. But weird things surround their lives.",101.641,/oYlAnaH1dClevLyKl5hkNqZeKib.jpg,2021-08-04,Insensate,False,6.8,65
False,/twWLgj5hHFUI9PWE5vpet0OIxjA.jpg,"[27, 80, 18, 53]",763149,en,Aftermath,"Desperate to save their marriage, a young couple takes a deal to move into their dream home, but disturbing events reveal the house's troubled history.",93.989,/cbhxqeDIgeX36x5jmOvl5OP2MCv.jpg,2021-08-04,Aftermath,False,6.5,405
False,/syjh4WJARo5gwjyUYxOPOElWGWh.jpg,"[27, 53]",698320,en,The Mad Hatter,"An eccentric professor takes four of his students to the mansion of the “Mad Hatter”, an urban legend driven insane by mercury poisoning and grief. He says that there’s nothing to worry about now: the strange, shambling “caretakers” that haunt the home are merely servants that have fallen to inbreeding, and the Hatter himself has been dead for years. But as the students start disappearing one by one, those that remain start to question if the professor’s experiment is truly scientific...and if the Hatter didn’t just succumb to his madness, but decided to spread it...",87.664,/lTUfalNirpq7SBASa6lnzs27iam.jpg,2021-01-29,The Mad Hatter,False,5.8,47
False,/1TZBypbCOPRIddeUp8z2qCa2ke0.jpg,"[53, 27]",776797,zh,哭悲,"A young couple is pushed to the limits of sanity as they attempt to be reunited amid the chaos of a pandemic outbreak. The streets erupt into violence and depravity, as those infected are driven to enact in the most cruel and ghastly things imaginable.",59.502,/46BJq8WM3nN4xvpAOkSbmoODCsy.jpg,2021-01-22,The Sadness,False,6.4,17
False,/9SISFlf6SEiIb7CMk8h0Gu3NYow.jpg,"[27, 53]",745881,th,ร่างทรง,A horrifying story of a shaman’s inheritance in the Isan region of Thailand. But the goddess that appears to have taken possession of a family member turns out not be as benevolent as it first appears.,75.394,/tWoSE8SH6XhgWKHIL3p0sj7lA3V.jpg,2021-07-14,The Medium,False,7.1,256
